id,store_name,food_name,Size,menu_tag,calorie,carbohydrate,protein,fat,salt,P_rate,F_rate,C_rate,P_diff,F_diff,C_diff,PFC_diff
1,マクドナルド,デラックスバーベキュー ビーフ,,1,628,42.3,31.9,36.3,3.7,20.3184713375796,52.0222929936306,27.6592356687898,0.318471337579616,22.0222929936306,-22.3407643312102,44.6815286624204
2,マクドナルド,デラックスバーベキュー チキン,,1,690,60.1,33.5,34.6,4.4,19.4202898550725,45.1304347826087,35.4492753623188,0,15.1304347826087,-14.5507246376812,29.6811594202899
3,マクドナルド,グラン クラブハウス,,1,516,35.8,25.9,30,3,20.077519379845,52.3255813953488,27.5968992248062,0.0775193798449614,22.3255813953488,-22.4031007751938,44.8062015503876
4,マクドナルド,グラン ベーコンチーズ,,1,481,34.9,26.8,26.1,3.3,22.2869022869023,48.8357588357588,28.8773388773389,2.28690228690229,18.8357588357588,-21.1226611226611,42.2453222453223
5,マクドナルド,グラン てりやき,,1,429,39.8,19.5,21.4,2.3,18.1818181818182,44.8951048951049,36.9230769230769,0,14.8951048951049,-13.0769230769231,27.972027972028
6,マクドナルド,ビッグマック,,1,530,41.9,27.1,28.2,3.4,20.4528301886792,47.8867924528302,31.6603773584906,0.452830188679247,17.8867924528302,-18.3396226415094,36.6792452830189
7,マクドナルド,ダブルチーズバーガー,,1,463,31.6,27.4,25.2,3.8,23.6717062634989,48.9848812095032,27.3434125269978,3.67170626349892,18.9848812095032,-22.6565874730022,45.3131749460043
8,マクドナルド,てりやきマックバーガー,,1,496,36.9,14.6,32.3,1.9,11.7741935483871,58.6088709677419,29.616935483871,-1.2258064516129,28.6088709677419,-20.383064516129,50.2177419354839
9,マクドナルド,チキンフィレオ,,1,445,47.5,19.9,19.6,2.9,17.8876404494382,39.6404494382022,42.4719101123595,0,9.64044943820225,-7.52808988764045,17.1685393258427
10,マクドナルド,ベーコンレタスバーガー,,1,376,29.2,18,20.9,2.5,19.1489361702128,50.0265957446809,30.8244680851064,0,20.0265957446809,-19.1755319148936,39.2021276595745
11,マクドナルド,えびフィレオ,,1,391,45.9,12.5,17.6,2.2,12.7877237851662,40.5115089514066,46.7007672634271,-0.212276214833759,10.5115089514066,-3.29923273657288,14.0230179028133
12,マクドナルド,しょうが焼きバーガー,,1,401,32.3,14.7,23.7,1.8,14.6633416458853,53.1920199501247,32.14463840399,0,23.1920199501247,-17.85536159601,41.0473815461347
13,マクドナルド,エッグチーズバーガー,,1,390,31,22.7,19,2.5,23.2820512820513,43.8461538461538,32.8717948717949,3.28205128205128,13.8461538461538,-17.1282051282051,34.2564102564103
14,マクドナルド,チキンチーズバーガー,,1,444,39.2,15.9,25,2.5,14.3243243243243,50.6756756756757,35,0,20.6756756756757,-15,35.6756756756757
15,マクドナルド,ハンバーガー,,1,260,30.2,13.3,9.6,1.9,20.4615384615385,33.2307692307692,46.3076923076923,0.46153846153846,3.23076923076923,-3.69230769230769,7.38461538461538
16,マクドナルド,チキンクリスプ,,2,358,37.4,12.8,17.4,2,14.3016759776536,43.7430167597765,41.9553072625698,0,13.7430167597765,-8.04469273743017,21.7877094972067
17,マクドナルド,チーズバーガー,,1,310,30.8,16.2,13.5,2.4,20.9032258064516,39.1935483870968,39.9032258064516,0.903225806451612,9.19354838709678,-10.0967741935484,20.1935483870968
18,マクドナルド,メガマック,,1,736,42,43.5,43.7,5,23.6413043478261,53.4375,22.9211956521739,3.64130434782609,23.4375,-27.0788043478261,54.1576086956522
19,マクドナルド,てりやきチキンフィレオ,,1,495,55.8,20.1,21.4,3.1,16.2424242424242,38.9090909090909,44.8484848484848,0,8.90909090909091,-5.15151515151516,14.0606060606061
20,マクドナルド,デラックスバーベキュー マフィン,,1,458,29.3,20.7,28.2,2.2,18.0786026200873,55.4148471615721,26.5065502183406,0,25.4148471615721,-23.4934497816594,48.9082969432314
21,マクドナルド,エッグマックマフィン,,1,310,26.7,19.7,13.3,1.7,25.4193548387097,38.6129032258064,35.9677419354839,5.41935483870968,8.61290322580645,-14.0322580645161,28.0645161290323
22,マクドナルド,ソーセージエッグマフィン,,1,468,26.6,21.6,30.1,1.9,18.4615384615385,57.8846153846154,23.6538461538462,0,27.8846153846154,-26.3461538461538,54.2307692307692
23,マクドナルド,ソーセージマフィン,,1,388,26.5,15.1,24.6,1.8,15.5670103092784,57.0618556701031,27.3711340206186,0,27.0618556701031,-22.6288659793814,49.6907216494845
24,マクドナルド,チキンクリスプマフィン,,1,374,36.3,13.9,19.2,1.9,14.8663101604278,46.2032085561497,38.9304812834225,0,16.2032085561497,-11.0695187165775,27.2727272727273
25,マクドナルド,ホットケーキ,,1,305,48.2,8,8.9,1.6,10.4918032786885,26.2622950819672,63.2459016393443,-2.50819672131148,0,3.24590163934426,5.75409836065574
26,マクドナルド,マックグリドル ソーセージエッグ,,1,550,42.4,20.3,33.2,3,14.7636363636364,54.3272727272727,30.9090909090909,0,24.3272727272727,-19.0909090909091,43.4181818181818
27,マクドナルド,マックグリドル ベーコンエッグ,,1,396,42.4,15.7,18.1,2.6,15.8585858585859,41.1363636363636,43.0050505050505,0,11.1363636363636,-6.99494949494949,18.1313131313131
28,マクドナルド,マックグリドル ソーセージ,,1,420,41.9,10.4,23.8,2.5,9.90476190476191,51,39.0952380952381,-3.09523809523809,21,-10.9047619047619,35
29,マクドナルド,チキンエッグマフィン,,1,515,39.8,23.4,28.6,2.9,18.1747572815534,49.9805825242719,31.8446601941748,0,19.9805825242719,-18.1553398058252,38.1359223300971
30,マクドナルド,メガマフィン,,1,687,30.2,29.8,49.2,3.2,17.3508005822416,64.4541484716157,18.1950509461426,0,34.4541484716157,-31.8049490538574,66.2590975254731
31,マクドナルド,ビッグブレックファスト(ハッシュポテト含む),,0,613,39.3,25.3,38.5,2.2,16.5089722675367,56.5252854812398,26.9657422512235,0,26.5252854812398,-23.0342577487765,49.5595432300163
32,マクドナルド,ビッグブレックファスト デラックス(ハッシュポテト含む),,0,918,87.5,33.3,47.5,3.8,14.5098039215686,46.5686274509804,38.921568627451,0,16.5686274509804,-11.078431372549,27.6470588235294
33,マクドナルド,フィレオフィッシュ,,1,341,36.6,15.6,14.6,1.4,18.2991202346041,38.533724340176,43.1671554252199,0,8.53372434017595,-6.83284457478005,15.366568914956
34,マクドナルド,ストロベリージャム,,7,39,9.7,0,0,0,0,0,100,-13,-20,40,73
35,マクドナルド,塩・コショウ,,7,1,0.1,0,0,0.6,0,0,100,-13,-20,40,73
36,マクドナルド,バターパット,,7,60,0,0,6.6,0.1,0,99,1,-13,69,-49,131
37,マクドナルド,ホットケーキシロップ,,7,121,30.3,0,0,0,0,0,100,-13,-20,40,73
38,マクドナルド,アメリカンチェダーポテト,,2,191,23.5,3.9,9,1.3,8.16753926701571,42.4083769633508,49.4240837696335,-4.83246073298429,12.4083769633508,-0.575916230366495,17.8167539267016
39,マクドナルド,マックフルーリー パナップグレープ,,5,253,45,6,5.5,0.4,9.48616600790514,19.5652173913043,70.9486166007905,-3.51383399209486,-0.434782608695652,10.9486166007905,14.897233201581
40,マクドナルド,マックフライポテト(S),,1,232,28.2,2.9,12.1,0.6,5,46.9396551724138,48.0603448275862,-8,16.9396551724138,-1.93965517241379,26.8793103448276
41,マクドナルド,マックフライポテト(M),,1,424,51.4,5.3,22,1.1,5,46.6981132075472,48.3018867924528,-8,16.6981132075472,-1.69811320754717,26.3962264150943
42,マクドナルド,マックフライポテト(L),,1,534,64.8,6.6,27.7,1.5,4.9438202247191,46.685393258427,48.3707865168539,-8.0561797752809,16.685393258427,-1.62921348314607,26.3707865168539
43,マクドナルド,シャカチキ(チキンのみ),,2,227,17.9,14.7,10.7,1.7,25.9030837004405,42.4229074889868,31.6740088105727,5.90308370044053,12.4229074889868,-18.3259911894273,36.6519823788546
44,マクドナルド,シャカチキ チェダーチーズ,,2,235,18.8,15.2,11,2,25.8723404255319,42.1276595744681,32,5.87234042553191,12.1276595744681,-18,36
45,マクドナルド,シャカチキ レッドペッパー,,2,233,19.1,14.8,10.8,1.9,25.4077253218884,41.7167381974249,32.8755364806867,5.40772532188841,11.7167381974249,-17.1244635193133,34.2489270386266
46,マクドナルド,シェアポテト,,1,1142,135.3,13.3,60.9,1.6,4.6584938704028,47.9947460595447,47.3467600700525,-8.3415061295972,17.9947460595447,-2.65323992994747,28.9894921190893
47,マクドナルド,マックフルーリー オレオ(R)クッキー,,5,227,36.1,6.2,6.6,0.4,10.9251101321586,26.1674008810573,62.9074889867841,-2.07488986784141,0,2.90748898678414,4.98237885462555
48,マクドナルド,ソフトツイスト,,5,142,23.4,4.2,3.5,0.2,11.830985915493,22.1830985915493,65.9859154929577,-1.16901408450704,0,5.98591549295774,7.15492957746479
49,マクドナルド,サンデー ストロベリー,,5,192,33,5,4.5,0.3,10.4166666666667,21.09375,68.4895833333333,-2.58333333333333,0,8.48958333333333,11.0729166666667
50,マクドナルド,サンデー チョコレート,,5,234,39.6,5.5,6.1,0.3,9.4017094017094,23.4615384615385,67.1367521367521,-3.5982905982906,0,7.13675213675214,10.7350427350427
51,マクドナルド,ハッシュポテト,,1,136,13.2,1.2,8.7,0.7,3.52941176470588,57.5735294117647,38.8970588235294,-9.47058823529412,27.5735294117647,-11.1029411764706,48.1470588235294
52,マクドナルド,三角チョコパイ 黒,,5,325,30.4,4,20.7,0.4,4.92307692307692,57.3230769230769,37.7538461538462,-8.07692307692308,27.3230769230769,-12.2461538461538,47.6461538461539
53,マクドナルド,三角チョコパイ 白,,5,315,30.4,4.1,19.6,0.5,5.20634920634921,56,38.7936507936508,-7.79365079365079,26,-11.2063492063492,45
54,マクドナルド,ミネストローネ,,4,66,12.5,2.1,0.8,1.5,12.7272727272727,10.9090909090909,76.3636363636364,-0.272727272727273,-9.09090909090909,16.3636363636364,25.7272727272727
55,マクドナルド,コーンクリームスープ,,4,115,14.7,2,5.3,1.2,6.95652173913043,41.4782608695652,51.5652173913043,-6.04347826086957,11.4782608695652,0,17.5217391304348
56,マクドナルド,シナモンメルツ,,1,463,65.3,6.4,19.6,0.9,5.52915766738661,38.0993520518359,56.3714902807775,-7.47084233261339,8.09935205183585,0,15.5701943844492
57,マクドナルド,チキンマックナゲット 5ピース,,2,263,14,15.5,16.1,1.3,23.574144486692,55.0950570342205,21.3307984790874,3.57414448669202,25.0950570342205,-28.6692015209126,57.3384030418251
58,マクドナルド,チキンマックナゲット 15ピース,,2,789,42,46.5,48.3,3.9,23.574144486692,55.0950570342205,21.3307984790874,3.57414448669202,25.0950570342205,-28.6692015209126,57.3384030418251
59,マクドナルド,サイドサラダ,,3,10,2.3,0.5,0.1,0,20,9,71,0,-11,11,22
60,マクドナルド,スイートコーン,,3,56,10.2,1.8,1,0.3,12.8571428571429,16.0714285714286,71.0714285714286,-0.142857142857142,-3.92857142857143,11.0714285714286,15.1428571428571
61,マクドナルド,ホットアップルパイ,,1,211,26.3,1.7,10.9,0.6,3.22274881516588,46.4928909952607,50.2843601895735,-9.77725118483412,16.4928909952607,0,26.2701421800948
62,マクドナルド,プチパンケーキ,,1,134,22.4,3.4,3.5,0.6,10.1492537313433,23.5074626865672,66.3432835820896,-2.85074626865672,0,6.34328358208955,9.19402985074627
63,マクドナルド,スジャータアイスバニラ,,5,275,21.1,5,18.9,0.1,7.27272727272727,61.8545454545455,30.8727272727273,-5.72727272727273,31.8545454545455,-19.1272727272727,56.7090909090909
64,マクドナルド,バーベキューソース,,7,33,7.6,0.2,0.1,0.4,2.42424242424242,2.72727272727273,94.8484848484848,-10.5757575757576,-17.2727272727273,34.8484848484848,62.6969696969697
65,マクドナルド,マスタードソース,,7,47,4.9,0.4,2.8,0.4,3.40425531914894,53.6170212765957,42.9787234042553,-9.59574468085106,23.6170212765957,-7.02127659574467,40.2340425531915
66,マクドナルド,焙煎ごまドレッシング,,7,107,2.4,0.5,10.6,0.5,1.86915887850467,89.1588785046729,8.97196261682242,-11.1308411214953,59.1588785046729,-41.0280373831776,111.317757009346
67,マクドナルド,低カロリー玉ねぎ,,7,6,0.9,0.4,0,1.1,26.6666666666667,0,73.3333333333333,6.66666666666667,-20,13.3333333333333,40
68,マクドナルド,りんご&クリーム,,7,31,4.4,0.1,1.4,0,1.29032258064516,40.6451612903226,58.0645161290322,-11.7096774193548,10.6451612903226,0,22.3548387096774
69,マクドナルド,プレミアムローストアイスコーヒー(S),,6,6,1,0.3,0,0,20,0,80,0,-20,20,40
70,マクドナルド,プレミアムローストアイスコーヒー(M),,6,10,1.8,0.5,0,0,20,0,80,0,-20,20,40
71,マクドナルド,プレミアムローストアイスコーヒー(L),,6,12,2.1,0.6,0,0,20,0,80,0,-20,20,40
72,マクドナルド,アイスカフェラテ(S),,6,72,5.3,3.6,4,0.1,20,50,30,0,20,-20,40
73,マクドナルド,アイスカフェラテ(M),,6,102,7.5,5,5.7,0.2,19.6078431372549,50.2941176470588,30.0980392156863,0,20.2941176470588,-19.9019607843137,40.1960784313726
74,マクドナルド,アイスカフェモカ(S),,6,136,18.7,4.3,4.8,0.2,12.6470588235294,31.7647058823529,55.5882352941177,-0.352941176470589,1.76470588235294,0,2.11764705882353
75,マクドナルド,アイスカフェモカ(M),,6,170,21.2,6,6.7,0.2,14.1176470588235,35.4705882352941,50.4117647058823,0,5.47058823529412,0,5.47058823529412
76,マクドナルド,アイスキャラメルラテ(S),,6,136,18.6,4.3,4.8,0.2,12.6470588235294,31.7647058823529,55.5882352941177,-0.352941176470589,1.76470588235294,0,2.11764705882353
77,マクドナルド,アイスキャラメルラテ(M),,6,169,21.1,5.9,6.7,0.2,13.9644970414201,35.6804733727811,50.3550295857988,0,5.68047337278107,0,5.68047337278107
81,マクドナルド,コカ・コーラ(S),,6,90,22.7,0,0,0,0,0,100,-13,-20,40,73
82,マクドナルド,コカ・コーラ(M),,6,140,35.1,0,0,0,0,0,100,-13,-20,40,73
83,マクドナルド,コカ・コーラ(L),,6,181,45.4,0,0,0,0,0,100,-13,-20,40,73
84,マクドナルド,スプライト(S),,6,76,18.9,0,0,0,0,0,100,-13,-20,40,73
85,マクドナルド,スプライト(M),,6,117,29.3,0,0,0,0,0,100,-13,-20,40,73
86,マクドナルド,スプライト(L),,6,151,37.8,0,0,0,0,0,100,-13,-20,40,73
87,マクドナルド,ファンタ グレープ(S),,6,101,25.2,0,0,0,0,0,100,-13,-20,40,73
88,マクドナルド,ファンタ グレープ(M),,6,156,39,0,0,0,0,0,100,-13,-20,40,73
89,マクドナルド,ファンタ グレープ(L),,6,202,50.4,0,0,0,0,0,100,-13,-20,40,73
90,マクドナルド,ファンタ メロン(S),,6,101,25.2,0,0,0,0,0,100,-13,-20,40,73
91,マクドナルド,ファンタ メロン(M),,6,156,39,0,0,0,0,0,100,-13,-20,40,73
92,マクドナルド,ファンタ メロン(L),,6,202,50.4,0,0,0,0,0,100,-13,-20,40,73
93,マクドナルド,Qoo すっきり白ブドウ(S),,6,94,22.9,0.2,0.2,0,0.851063829787234,1.91489361702128,97.2340425531915,-12.1489361702128,-18.0851063829787,37.2340425531915,67.468085106383
94,マクドナルド,Qoo すっきり白ブドウ(M),,6,146,35.4,0.3,0.3,0,0.821917808219178,1.84931506849315,97.3287671232877,-12.1780821917808,-18.1506849315068,37.3287671232877,67.6575342465753
95,マクドナルド,Qoo すっきり白ブドウ(L),,6,189,45.8,0.4,0.4,0,0.846560846560847,1.9047619047619,97.2486772486773,-12.1534391534392,-18.0952380952381,37.2486772486773,67.4973544973545
99,マクドナルド,アールグレイ アイスティー(S),,6,2,0.2,0.2,0,0,40,0,60,20,-20,0,40
100,マクドナルド,アールグレイ アイスティー(M),,6,3,0.3,0.3,0,0,40,0,60,20,-20,0,40
101,マクドナルド,アールグレイ アイスティー(L),,6,3,0.3,0.3,0,0,40,0,60,20,-20,0,40
102,マクドナルド,野菜生活100(S),,6,77,18.2,0.8,0.1,0.1,4.15584415584416,1.16883116883117,94.6753246753247,-8.84415584415584,-18.8311688311688,34.6753246753247,62.3506493506493
103,マクドナルド,野菜生活100(M),,6,119,28.1,1.2,0.2,0.2,4.03361344537815,1.51260504201681,94.453781512605,-8.96638655462185,-18.4873949579832,34.453781512605,61.9075630252101
104,マクドナルド,野菜生活100(L),,6,156,36.7,1.6,0.3,0.3,4.1025641025641,1.73076923076923,94.1666666666667,-8.8974358974359,-18.2692307692308,34.1666666666667,61.3333333333333
105,マクドナルド,ミニッツメイド オレンジ(S),,6,94,21.8,1.5,0.2,0,6.38297872340426,1.91489361702128,91.7021276595745,-6.61702127659574,-18.0851063829787,31.7021276595745,56.4042553191489
106,マクドナルド,ミニッツメイド オレンジ(M),,6,146,33.8,2.3,0.3,0,6.3013698630137,1.84931506849315,91.8493150684931,-6.6986301369863,-18.1506849315068,31.8493150684931,56.6986301369863
107,マクドナルド,ミニッツメイド オレンジ(L),,6,189,43.7,2.9,0.4,0,6.13756613756614,1.9047619047619,91.957671957672,-6.86243386243386,-18.0952380952381,31.957671957672,56.9153439153439
108,マクドナルド,ミニッツメイド アップル100,,6,96,23.8,0,0,0,0,0,100,-13,-20,40,73
109,マクドナルド,ミルク,,6,138,9.9,6.8,7.8,0.2,19.7101449275362,50.8695652173913,29.4202898550725,0,20.8695652173913,-20.5797101449275,41.4492753623188
110,マクドナルド,コーク(R) マックフロート,,6,191,38.4,3.1,2.8,0.2,6.49214659685864,13.1937172774869,80.3141361256544,-6.50785340314136,-6.80628272251309,20.3141361256544,33.6282722513089
111,マクドナルド,コーヒー マックフロート,,6,109,17.4,3.4,2.8,0.2,12.4770642201835,23.1192660550459,64.4036697247707,-0.522935779816514,0,4.40366972477065,4.92660550458717
112,マクドナルド,クリームソーダ,,6,201,40.9,3.1,2.8,0.2,6.16915422885572,12.5373134328358,81.2935323383085,-6.83084577114428,-7.46268656716418,21.2935323383085,35.5870646766169
113,マクドナルド,ロイヤルミルクティー(S),,6,127,16.5,4.3,4.9,0.2,13.5433070866142,34.7244094488189,51.7322834645669,0,4.7244094488189,0,4.7244094488189
114,マクドナルド,ロイヤルミルクティー(M),,6,191,24.7,6.4,7.4,0.2,13.4031413612565,34.869109947644,51.7277486910995,0,4.86910994764398,0,4.86910994764398
115,マクドナルド,ホットココア(S),,6,167,23.2,5.5,5.8,0.3,13.1736526946108,31.2574850299401,55.5688622754491,0,1.25748502994012,0,1.25748502994012
116,マクドナルド,ホットココア(M),,6,251,34.7,8.3,8.7,0.4,13.2270916334661,31.195219123506,55.5776892430279,0,1.19521912350598,0,1.19521912350598
117,マクドナルド,プレミアムローストコーヒー(S),,6,7,1.2,0.3,0,0,17.1428571428571,0,82.8571428571429,0,-20,22.8571428571429,42.8571428571429
118,マクドナルド,プレミアムローストコーヒー(M),,6,12,2.1,0.6,0,0,20,0,80,0,-20,20,40
119,マクドナルド,カフェラテ(S),,6,85,6.3,4.2,4.8,0.1,19.7647058823529,50.8235294117647,29.4117647058824,0,20.8235294117647,-20.5882352941176,41.4117647058823
120,マクドナルド,カフェラテ(M),,6,120,8.8,5.9,6.7,0.2,19.6666666666667,50.25,30.0833333333333,0,20.25,-19.9166666666667,40.1666666666667
121,マクドナルド,カプチーノ(S),,6,77,5.7,3.8,4.3,0.1,19.7402597402597,50.2597402597403,30,0,20.2597402597403,-20,40.2597402597403
122,マクドナルド,カプチーノ(M),,6,120,8.8,5.9,6.7,0.2,19.6666666666667,50.25,30.0833333333333,0,20.25,-19.9166666666667,40.1666666666667
123,マクドナルド,カフェモカ(S),,6,136,18.8,4.3,4.8,0.2,12.6470588235294,31.7647058823529,55.5882352941177,-0.352941176470589,1.76470588235294,0,2.11764705882353
124,マクドナルド,カフェモカ(M),,6,171,21.3,6,6.7,0.2,14.0350877192982,35.2631578947368,50.7017543859649,0,5.26315789473684,0,5.26315789473684
125,マクドナルド,キャラメルラテ(S),,6,136,18.7,4.3,4.8,0.2,12.6470588235294,31.7647058823529,55.5882352941177,-0.352941176470589,1.76470588235294,0,2.11764705882353
126,マクドナルド,キャラメルラテ(M),,6,170,21.2,6,6.7,0.2,14.1176470588235,35.4705882352941,50.4117647058823,0,5.47058823529412,0,5.47058823529412
127,マクドナルド,ホットティー(S),,6,2,0.2,0.2,0,0,40,0,60,20,-20,0,40
128,マクドナルド,ホットティー(M),,6,3,0.3,0.3,0,0,40,0,60,20,-20,0,40
129,マクドナルド,マックシェイク チェルシー(S),,5,218,46.7,4.6,1.4,0.8,8.44036697247706,5.77981651376147,85.7798165137615,-4.55963302752294,-14.2201834862385,25.7798165137615,44.5596330275229
130,マクドナルド,マックシェイク チェルシー(M),,5,349,74.8,7.3,2.2,1.3,8.36676217765043,5.67335243553009,85.9598853868195,-4.63323782234957,-14.3266475644699,25.9598853868195,44.919770773639
131,マクドナルド,マックシェイク バニラ(S),,5,205,44.5,4.2,1.1,0.3,8.19512195121951,4.82926829268293,86.9756097560976,-4.80487804878049,-15.1707317073171,26.9756097560976,46.9512195121951
132,マクドナルド,マックシェイク バニラ(M),,5,321,69.3,6.9,1.8,0.4,8.5981308411215,5.04672897196262,86.3551401869159,-4.4018691588785,-14.9532710280374,26.3551401869159,45.7102803738318
133,マクドナルド,マックシェイク チョコレート(S),,5,211,45.6,4.8,1.4,0.4,9.09952606635071,5.97156398104265,84.9289099526066,-3.90047393364929,-14.0284360189573,24.9289099526066,42.8578199052133
134,マクドナルド,マックシェイク チョコレート(M),,5,329,70.8,7.7,2.2,0.6,9.36170212765957,6.01823708206687,84.6200607902736,-3.63829787234043,-13.9817629179331,24.6200607902736,42.2401215805471
135,マクドナルド,マックシェイク ストロベリー(S),,5,210,45.9,4.2,1.1,0.2,8,4.71428571428571,87.2857142857143,-5,-15.2857142857143,27.2857142857143,47.5714285714286
136,マクドナルド,マックシェイク ストロベリー(M),,5,329,71.2,6.9,1.8,0.4,8.38905775075988,4.92401215805471,86.6869300911854,-4.61094224924012,-15.0759878419453,26.6869300911854,46.3738601823708
137,マクドナルド,コーヒーフレッシュ,,7,11,0.2,0.2,1,0,7.27272727272727,81.8181818181818,10.9090909090909,-5.72727272727273,51.8181818181818,-39.0909090909091,96.6363636363636
138,マクドナルド,シュガー,,7,12,3,0,0,0,0,0,100,-13,-20,40,73
139,マクドナルド,リキッドレモン,,7,1,0.3,0,0,0,0,0,100,-13,-20,40,73
140,マクドナルド,ガムシロップ,,7,22,5.6,0,0,0,0,0,100,-13,-20,40,73
141,マクドナルド,クリームブリュレラテ(S),,6,205,24.5,4.2,10.1,0.2,8.19512195121951,44.3414634146341,47.4634146341463,-4.80487804878049,14.3414634146341,-2.53658536585365,21.6829268292683
142,マクドナルド,クリームブリュレラテ(M),,6,256,31.5,6,11.9,0.2,9.375,41.8359375,48.7890625,-3.625,11.8359375,-1.2109375,16.671875
143,マクドナルド,クリームブリュレラテ(テイクアウト用)(S),,6,231,26.4,5.5,11.5,0.2,9.52380952380952,44.8051948051948,45.6709956709957,-3.47619047619048,14.8051948051948,-4.32900432900432,22.6103896103896
144,マクドナルド,クリームブリュレラテ(テイクアウト用)(M),,6,285,33.7,7.4,13.5,0.3,10.3859649122807,42.6315789473684,46.9824561403509,-2.6140350877193,12.6315789473684,-3.01754385964912,18.2631578947368
145,マクドナルド,りんごのタルトラテ(M),,6,296,36.9,6.4,13.7,0.3,8.64864864864865,41.6554054054054,49.695945945946,-4.35135135135135,11.6554054054054,-0.304054054054049,16.3108108108108
146,マクドナルド,りんごのタルトラテ(テイクアウト用)(M),,6,324,39,7.7,15.3,0.4,9.50617283950617,42.5,47.9938271604938,-3.49382716049383,12.5,-2.00617283950618,18
147,マクドナルド,ティーラテ(S),,6,88,6.6,4.4,4.9,0.1,20,50.1136363636364,29.8863636363636,0,20.1136363636364,-20.1136363636364,40.2272727272727
148,マクドナルド,ティーラテ(M),,6,118,8.8,5.8,6.5,0.2,19.6610169491525,49.5762711864407,30.7627118644068,0,19.5762711864407,-19.2372881355932,38.8135593220339
149,マクドナルド,ティーラテ(テイクアウト用)(S),,6,114,8.5,5.6,6.3,0.2,19.6491228070175,49.7368421052632,30.6140350877193,0,19.7368421052632,-19.3859649122807,39.1228070175439
150,マクドナルド,ティーラテ(テイクアウト用)(M),,6,146,10.9,7.2,8.1,0.2,19.7260273972603,49.9315068493151,30.3424657534247,0,19.9315068493151,-19.6575342465753,39.5890410958904
151,マクドナルド,抹茶ラテ(S),,6,154,17.8,5.8,6.6,0.2,15.0649350649351,38.5714285714286,46.3636363636364,0,8.57142857142857,-3.63636363636364,12.2077922077922
152,マクドナルド,抹茶ラテ(M),,6,218,25.7,8.1,9.1,0.3,14.8623853211009,37.5688073394495,47.5688073394495,0,7.56880733944953,-2.43119266055045,9.99999999999999
153,マクドナルド,抹茶ラテ(テイクアウト用)(S),,6,179,19.7,7.1,8,0.2,15.8659217877095,40.2234636871508,43.9106145251397,0,10.2234636871508,-6.08938547486034,16.3128491620112
154,マクドナルド,抹茶ラテ(テイクアウト用)(M),,6,247,27.9,9.5,10.8,0.3,15.3846153846154,39.3522267206478,45.2631578947368,0,9.35222672064777,-4.73684210526316,14.0890688259109
155,マクドナルド,カフェラテ(S),,6,85,6.9,4.2,4.6,0.1,19.7647058823529,48.7058823529412,31.5294117647059,0,18.7058823529412,-18.4705882352941,37.1764705882353
156,マクドナルド,カフェラテ(M),,6,126,10.2,6.3,6.7,0.2,20,47.8571428571429,32.1428571428571,0,17.8571428571429,-17.8571428571429,35.7142857142857
157,マクドナルド,カフェラテ(テイクアウト用)(S),,6,114,9.1,5.6,6.2,0.2,19.6491228070175,48.9473684210526,31.4035087719298,0,18.9473684210526,-18.5964912280702,37.5438596491228
158,マクドナルド,カフェラテ(テイクアウト用)(M),,6,155,12.4,7.7,8.4,0.2,19.8709677419355,48.7741935483871,31.3548387096774,0,18.7741935483871,-18.6451612903226,37.4193548387097
159,マクドナルド,カプチーノ(S),,6,89,7.7,4.3,4.6,0.1,19.3258426966292,46.5168539325843,34.1573033707865,0,16.5168539325843,-15.8426966292135,32.3595505617977
160,マクドナルド,カプチーノ(M),,6,133,11.3,6.5,7,0.2,19.5488721804511,47.3684210526316,33.0827067669173,0,17.3684210526316,-16.9172932330827,34.2857142857143
161,マクドナルド,カプチーノ(テイクアウト用)(S),,6,109,9.2,5.3,5.7,0.2,19.4495412844037,47.0642201834862,33.4862385321101,0,17.0642201834862,-16.5137614678899,33.5779816513761
162,マクドナルド,カプチーノ(テイクアウト用)(M),,6,172,14.2,8.4,9.2,0.3,19.5348837209302,48.1395348837209,32.3255813953488,0,18.1395348837209,-17.6744186046512,35.8139534883721
163,マクドナルド,フラットホワイト(S),,6,108,8.6,5.3,5.8,0.2,19.6296296296296,48.3333333333333,32.037037037037,0,18.3333333333333,-17.962962962963,36.2962962962963
164,マクドナルド,フラットホワイト(M),,6,136,10.9,6.7,7.3,0.2,19.7058823529412,48.3088235294118,31.9852941176471,0,18.3088235294118,-18.0147058823529,36.3235294117647
165,マクドナルド,フラットホワイト(テイクアウト用)(S),,6,127,10,6.3,6.9,0.2,19.8425196850394,48.8976377952756,31.259842519685,0,18.8976377952756,-18.740157480315,37.6377952755906
166,マクドナルド,フラットホワイト(テイクアウト用)(M),,6,175,13.8,8.6,9.5,0.3,19.6571428571429,48.8571428571429,31.4857142857143,0,18.8571428571429,-18.5142857142857,37.3714285714286
167,マクドナルド,カフェモカ(S),,6,124,16.2,4.6,4.6,0.2,14.8387096774194,33.3870967741936,51.7741935483871,0,3.38709677419355,0,3.38709677419355
168,マクドナルド,カフェモカ(M),,6,179,23.2,6.6,6.6,0.3,14.7486033519553,33.1843575418994,52.0670391061452,0,3.18435754189944,0,3.18435754189944
169,マクドナルド,カフェモカ(テイクアウト用)(S),,6,153,18.4,6,6.2,0.3,15.6862745098039,36.4705882352941,47.843137254902,0,6.47058823529412,-2.15686274509804,8.62745098039215
